protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	significant	ngood	query	name	symbol
O60506	-0.0204891964594724	-0.0204891964594724	-0.636342219688851	0.563711201115371	0.676453441338446	-6.9386329681902	FALSE	3	O60506	Heterogeneous nuclear ribonucleoprotein Q (hnRNP Q) (Glycine- and tyrosine-rich RNA-binding protein) (GRY-RBP) (NS1-associated protein 1) (Synaptotagmin-binding, cytoplasmic RNA-interacting protein)	SYNCRIP
Q13283	0.0317890716013936	0.0317890716013936	0.635363663494481	0.564280232500365	0.676640571621961	-6.93934549150359	FALSE	3	Q13283	Ras GTPase-activating protein-binding protein 1 (G3BP-1) (EC 3.6.4.12) (EC 3.6.4.13) (ATP-dependent DNA helicase VIII) (hDH VIII) (GAP SH3 domain-binding protein 1)	G3BP1
E9PP21	-0.0682176958931814	-0.0682176958931814	-0.634581893937422	0.564735125388151	0.676690662315867	-6.93991410290473	FALSE	3	E9PP21	Cysteine and glycine-rich protein 1 (Cysteine-rich protein 1)	CSRP1
P24928	0.0368636877174676	0.0368636877174676	0.659267296489985	0.565218106872342	0.676774312176094	-6.70427552415155	FALSE	2	P24928	DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48)	POLR2A
P05455	0.0241451854335844	0.0241451854335843	0.631348982847397	0.566619040701317	0.67710863220806	-6.94225962725231	FALSE	3	P05455	Lupus La protein (La autoantigen) (La ribonucleoprotein) (Sjoegren syndrome type B antigen) (SS-B)	SSB
O60888	0.0212817964823186	0.0212817964823186	0.631233445881541	0.566686449867086	0.67710863220806	-6.94234327496466	FALSE	3	O60888	Protein CutA (Acetylcholinesterase-associated protein) (Brain acetylcholinesterase putative membrane anchor)	CUTA
P28074	0.0263703815054165	0.0263703815054165	0.631146048617759	0.566737444906746	0.67710863220806	-6.94240654170795	FALSE	3	P28074	Proteasome subunit beta type-5 (EC 3.4.25.1) (Macropain epsilon chain) (Multicatalytic endopeptidase complex epsilon chain) (Proteasome chain 6) (Proteasome epsilon chain) (Proteasome subunit MB1) (Proteasome subunit X)	PSMB5
B0QYG7	0.0270074527014653	0.0270074527014653	0.626540015773583	0.569429589094987	0.679829203307281	-6.94573097546808	FALSE	3	B0QYG7	Protein kinase C and casein kinase substrate in neurons 2	PACSIN2
Q09161	0.0595352571335903	0.0595352571335903	0.712722769326288	0.570138578227576	0.680179891578127	-6.28253280659377	FALSE	1	Q09161	Nuclear cap-binding protein subunit 1 (80 kDa nuclear cap-binding protein) (CBP80) (NCBP 80 kDa subunit)	NCBP1
D6RDM7	-0.201633160447956	-0.201633160447956	-0.619888603403784	0.573333088712788	0.683493158159787	-6.95049736491362	FALSE	3	D6RDM7	E2 ubiquitin-conjugating enzyme (EC 2.3.2.23)	UBE2K
E7ETZ4	0.0443031713817059	0.0443031713817058	0.615150299807226	0.576125248566046	0.686322296109952	-6.95386795676751	FALSE	3	E7ETZ4	eIF5-mimic protein 1 (Basic leucine zipper and W2 domain-containing protein 2)	BZW2
P61163	-0.0280457624700741	-0.0280457624700741	-0.609542744471861	0.579441852641837	0.68977162400242	-6.95783000058616	FALSE	3	P61163	Alpha-centractin (Centractin) (ARP1) (Actin-RPV) (Centrosome-associated actin homolog)	ACTR1A
P11233	0.0464973249421517	0.0464973249421517	0.602544352622255	0.583599582973834	0.693907158561399	-6.9627336111379	FALSE	3	P11233	Ras-related protein Ral-A (EC 3.6.5.2)	RALA
P00403	0.0234799678570396	0.0234799678570396	0.599595792695958	0.585357450733467	0.695297682597113	-6.96478585059589	FALSE	3	P00403	Cytochrome c oxidase subunit 2 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide II)	MT-CO2
Q9BRX8	0.0288436943946477	0.0288436943946477	0.591595123019561	0.590145527894513	0.699984818035796	-6.9703131178976	FALSE	3	Q9BRX8	Peroxiredoxin-like 2A (Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes) (Protein PAMM) (Redox-regulatory protein FAM213A)	PRXL2A
J3QRI7	0.0730756457485841	0.0730756457485841	0.591574106886312	0.590158140236529	0.699984818035796	-6.97032755710969	FALSE	3	J3QRI7	Large ribosomal subunit protein uL24 (60S ribosomal protein L26)	RPL26
A0A494C1R4	0.166100579810897	0.166100579810897	0.589236005833826	0.591562440657455	0.701142748044075	-6.97193133826644	FALSE	3	A0A494C1R4	protein-tyrosine-phosphatase (EC 3.1.3.48)	PTPRZ1
P51148	-0.0335630122218337	-0.0335630122218337	-0.583136245890926	0.595236702967982	0.704880518664389	-6.97609085189331	FALSE	3	P51148	Ras-related protein Rab-5C (EC 3.6.5.2) (L1880) (RAB5L)	RAB5C
J3QL05	-0.0225260538620487	-0.0225260538620487	-0.582573088935343	0.595576701972842	0.704880518664389	-6.9764730841984	FALSE	3	J3QL05	Serine and arginine rich splicing factor 2	SRSF2
A0A0G2JMS7	-0.0280998519098271	-0.0280998519098271	-0.602592679489231	0.596892365236404	0.705927577081032	-6.74701619935051	FALSE	2	A0A0G2JMS7	Protein scribble homolog	SCRIB
P07858	0.0494652157181317	0.0494652157181317	0.600601766752538	0.598029796927583	0.706637980714348	-6.74846638805582	FALSE	2	P07858	Cathepsin B (EC 3.4.22.1) (APP secretase) (APPS) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain]	CTSB
P25705	0.0279018449757094	0.0279018449757093	0.57797793792758	0.598355848138462	0.706637980714348	-6.9795805924273	FALSE	3	P25705	ATP synthase subunit alpha, mitochondrial (ATP synthase F1 subunit alpha)	ATP5F1A
P30041	-0.0219883743783468	-0.0219883743783468	-0.577013858319236	0.598940025200074	0.706818271813921	-6.98022998421965	FALSE	3	P30041	Peroxiredoxin-6 (EC 1.11.1.27) (1-Cys peroxiredoxin) (1-Cys PRX) (24 kDa protein) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Antioxidant protein 2) (Glutathione-dependent peroxiredoxin) (Liver 2D page spot 40) (Lysophosphatidylcholine acyltransferase 5) (LPC acyltransferase 5) (LPCAT-5) (Lyso-PC acyltransferase 5) (EC 2.3.1.23) (Non-selenium glutathione peroxidase) (NSGPx) (Red blood cells page spot 12)	PRDX6
M0R3B2	0.154535889985432	0.154535889985432	0.597865947329959	0.599595517703876	0.70708240316699	-6.75045332667067	FALSE	2	M0R3B2	Nitric oxide synthase-interacting protein (E3 ubiquitin-protein ligase NOSIP) (RING-type E3 ubiquitin transferase NOSIP)	NOSIP
Q9GZT8	0.0438802357308853	0.0438802357308853	0.59650131780548	0.600377674492162	0.707495417854792	-6.75144187805721	FALSE	2	Q9GZT8	NIF3-like protein 1 (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 1 protein)	NIF3L1
Q5JR08	-0.0258747172977622	-0.0258747172977622	-0.573583711207521	0.601021590126729	0.707745050055774	-6.98253322519824	FALSE	3	Q5JR08	Ras homolog family member C	RHOC
Q9NYL9	-0.165339068929624	-0.165339068929624	-0.572159932205473	0.601887017814633	0.708254982169806	-6.98348591394911	FALSE	3	Q9NYL9	Tropomodulin-3 (Ubiquitous tropomodulin) (U-Tmod)	TMOD3
Q8NBS9	0.0332360300135177	0.0332360300135177	0.569895247361495	0.603265288392065	0.709367223536398	-6.98499723369104	FALSE	3	Q8NBS9	Thioredoxin domain-containing protein 5 (EC 1.8.4.-) (EC 5.3.4.1) (Endoplasmic reticulum resident protein 46) (ER protein 46) (ERp46) (Thioredoxin-like protein p46)	TXNDC5
A0A0B4J2A4	0.0290316165504803	0.0290316165504803	0.589852150128486	0.604199894602656	0.709956547603408	-6.75623433415013	FALSE	2	A0A0B4J2A4	Acetyl-CoA acyltransferase 2	ACAA2
H3BNC9	-0.0279642060229161	-0.0279642060229161	-0.564319693802579	0.606667445662461	0.712053424135994	-6.98869682217022	FALSE	3	H3BNC9	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)	
Q9NUD5	-0.0268012282045018	-0.0268012282045018	-0.585254124559772	0.606853834001128	0.712053424135994	-6.75952471672802	FALSE	2	Q9NUD5	Zinc finger CCHC domain-containing protein 3	ZCCHC3
Q8WZA0	-0.0784883690940206	-0.0784883690940206	-0.561491874072862	0.608397791403226	0.712843764176312	-6.99056161517072	FALSE	3	Q8WZA0	Protein LZIC (Leucine zipper and CTNNBIP1 domain-containing protein) (Leucine zipper and ICAT homologous domain-containing protein)	LZIC
A0A087WYS1	0.0446224406266473	0.0446224406266473	0.560631182567308	0.608925093481919	0.71295161052422	-6.99112764389655	FALSE	3	A0A087WYS1	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	UGP2
Q7Z3K3	-0.0266426185289954	-0.0266426185289954	-0.578397227038065	0.610827923845212	0.714668670898898	-6.76439527997945	FALSE	2	Q7Z3K3	Pogo transposable element with ZNF domain (Suppressor of hairy wing homolog 5) (Zinc finger protein 280E) (Zinc finger protein 635)	POGZ
P30837	-0.154778428536399	-0.154778428536399	-0.576375111286343	0.612003620036645	0.71553314034263	-6.76582327518688	FALSE	2	P30837	Aldehyde dehydrogenase X, mitochondrial (EC 1.2.1.3) (Aldehyde dehydrogenase 5) (Aldehyde dehydrogenase family 1 member B1)	ALDH1B1
P17858	-0.0257289481068471	-0.0257289481068471	-0.554381833360635	0.612762742977206	0.715909681167378	-6.99521572390633	FALSE	3	P17858	ATP-dependent 6-phosphofructokinase, liver type (ATP-PFK) (PFK-L) (EC 2.7.1.11) (6-phosphofructokinase type B) (Phosphofructo-1-kinase isozyme B) (PFK-B) (Phosphohexokinase)	PFKL
F8W1A4	-0.1267461200283	-0.1267461200283	-0.548172735145275	0.616591266800111	0.719869205287657	-6.99923941831024	FALSE	3	F8W1A4	Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	AK2
P00390	-0.0478331442838034	-0.0478331442838034	-0.565453787513906	0.618382711272147	0.721446496484172	-6.77346948928652	FALSE	2	P00390	Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)	GSR
A0A087WZG9	-0.0357112451668414	-0.0357112451668414	-0.544112480132224	0.619103180229803	0.721772960296382	-7.00184997576756	FALSE	3	A0A087WZG9	Retrotransposon-derived protein PEG10	PEG10
B1ALC0	-0.0557214585714508	-0.0557214585714508	-0.542909029466053	0.619848972242893	0.722128461261635	-7.00262059586941	FALSE	3	B1ALC0	Actin-related protein 2/3 complex subunit 5	ARPC5
Q86UP2	0.0352913797728386	0.0352913797728386	0.539360330772624	0.622051503415532	0.724179362185246	-7.00488458606712	FALSE	3	Q86UP2	Kinectin (CG-1 antigen) (Kinesin receptor)	KTN1
A0A087X0K9	0.0447677838042145	0.0447677838042145	0.535304190540494	0.624575116218023	0.726600880941138	-7.00745692338951	FALSE	3	A0A087X0K9	Tight junction protein 1	TJP1
O15371	-0.0327261887392671	-0.0327261887392671	-0.532444031573993	0.626358544754329	0.728158478571747	-7.00926088871532	FALSE	3	O15371	Eukaryotic translation initiation factor 3 subunit D (eIF3d) (Eukaryotic translation initiation factor 3 subunit 7) (eIF-3-zeta) (eIF3 p66)	EIF3D
P83916	-0.0214835585492749	-0.0214835585492749	-0.531163061691566	0.627158331568941	0.728249139208088	-7.01006616322634	FALSE	3	P83916	Chromobox protein homolog 1 (HP1Hsbeta) (Heterochromatin protein 1 homolog beta) (HP1 beta) (Heterochromatin protein p25) (M31) (Modifier 1 protein) (p25beta)	CBX1
P46063	0.0260793379836513	0.0260793379836513	0.530895091125408	0.627325723701228	0.728249139208088	-7.01023441289215	FALSE	3	P46063	ATP-dependent DNA helicase Q1 (EC 3.6.4.12) (DNA helicase, RecQ-like type 1) (RecQ1) (DNA-dependent ATPase Q1) (RecQ protein-like 1)	RECQL
Q13243	0.0387760453038188	0.0387760453038189	0.52620966327392	0.630257123781348	0.730616538396213	-7.01316455339093	FALSE	3	Q13243	Serine/arginine-rich splicing factor 5 (Delayed-early protein HRS) (Pre-mRNA-splicing factor SRP40) (Splicing factor, arginine/serine-rich 5)	SRSF5
Q92922	-0.0497791322939619	-0.0497791322939619	-0.522273823199213	0.632726215290963	0.73296007117864	-7.01560879819249	FALSE	3	Q92922	SWI/SNF complex subunit SMARCC1 (BRG1-associated factor 155) (BAF155) (SWI/SNF complex 155 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 1)	SMARCC1
A0A5F9ZHC5	-0.0797964612496055	-0.0797964612496054	-0.519763824195352	0.63430399244427	0.734252402672108	-7.01715937214791	FALSE	3	A0A5F9ZHC5	Aminoacyl tRNA synthetase complex interacting multifunctional protein 1	AIMP1
Q9NSC5	-0.104308770125802	-0.104308770125802	-0.5378257419015	0.634738340771493	0.734252402672108	-6.79230373971323	FALSE	2	Q9NSC5	Homer protein homolog 3 (Homer-3)	HOMER3
E7EX73	-0.0493205230223332	-0.0493205230223332	-0.514824195097453	0.637416200372928	0.736399843057951	-7.02019217771761	FALSE	3	E7EX73	Eukaryotic translation initiation factor 4 gamma 1	EIF4G1
P07384	-0.0737992639365121	-0.0737992639365121	-0.514637103916132	0.637534263447838	0.736399843057951	-7.02030655855825	FALSE	3	P07384	Calpain-1 catalytic subunit (EC 3.4.22.52) (Calcium-activated neutral proteinase 1) (CANP 1) (Calpain mu-type) (Calpain-1 large subunit) (Cell proliferation-inducing gene 30 protein) (Micromolar-calpain) (muCANP)	CAPN1
P49327	0.0215279939875358	0.0215279939875358	0.513988838186169	0.637943453784636	0.736399843057951	-7.02070260880623	FALSE	3	P49327	Fatty acid synthase (EC 2.3.1.85) (Type I fatty acid synthase) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Acyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)]	FASN
Q8TD19	-0.116335211499097	-0.116335211499097	-0.511693860351598	0.639393370665425	0.737553761373216	-7.02210125030043	FALSE	3	Q8TD19	Serine/threonine-protein kinase Nek9 (EC 2.7.11.1) (Nercc1 kinase) (Never in mitosis A-related kinase 9) (NimA-related protein kinase 9) (NimA-related kinase 8) (Nek8)	NEK9
A2A274	-0.0186134595522891	-0.0186134595522891	-0.503434042991082	0.644628571998244	0.742489682348083	-7.02709043251023	FALSE	3	A2A274	Aconitase 2	ACO2
Q9NVJ2	0.0240943010763754	0.0240943010763754	0.502853977069659	0.644997212684871	0.742489682348083	-7.02743817575088	FALSE	3	Q9NVJ2	ADP-ribosylation factor-like protein 8B (EC 3.6.5.2) (ADP-ribosylation factor-like protein 10C) (Novel small G protein indispensable for equal chromosome segregation 1)	ARL8B
B1AHD1	-0.306595988769908	-0.306595988769908	-0.520698889322405	0.645032245409843	0.742489682348083	-6.80360424372009	FALSE	2	B1AHD1	Ribonucloprotein	SNU13
P56192	-0.0207899440762993	-0.0207899440762993	-0.500974130008745	0.646192769522218	0.743303199773451	-7.02856274079546	FALSE	3	P56192	Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)	MARS1
Q9H0U4	-0.0178901704050864	-0.0178901704050864	-0.500192717502068	0.646690134856177	0.743353291855732	-7.02902912601759	FALSE	3	Q9H0U4	Ras-related protein Rab-1B (EC 3.6.5.2)	RAB1B
Q92499	0.0201552999573134	0.0201552999573134	0.49319122212694	0.651156937569475	0.747962877797195	-7.03317977854672	FALSE	3	Q92499	ATP-dependent RNA helicase DDX1 (EC 3.6.4.13) (DEAD box protein 1) (DEAD box protein retinoblastoma) (DBP-RB)	DDX1
P11413	-0.0357467024880738	-0.0357467024880738	-0.490010396188954	0.653192381837024	0.749613367521118	-7.03504864540421	FALSE	3	P11413	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	G6PD
F8WBF9	0.139660197017477	0.139660197017477	0.506738821438968	0.653509089633795	0.749613367521118	-6.81259766361337	FALSE	2	F8WBF9	Protein NDRG3 (N-myc downstream-regulated gene 3 protein)	NDRG3
Q9BWD1	0.0210972244299837	0.0210972244299837	0.484010618227933	0.657042089564987	0.753138518339712	-7.03854505966508	FALSE	3	Q9BWD1	Acetyl-CoA acetyltransferase, cytosolic (EC 2.3.1.9) (Acetyl-CoA transferase-like protein) (Cytosolic acetoacetyl-CoA thiolase)	ACAT2
G3V5T9	0.0475945875587921	0.047594587558792	0.479810061330708	0.659745377833675	0.75570834188221	-7.04097055450975	FALSE	3	G3V5T9	Cyclin-dependent kinase 2 (EC 2.7.11.22) (Cell division protein kinase 2)	CDK2
B4DXW1	-0.0306294636784277	-0.0306294636784277	-0.478818550924673	0.660384430113672	0.755911737614392	-7.04154037386765	FALSE	3	B4DXW1	Actin-related protein 3 (Actin-like protein 3)	ACTR3
Q9NVD7	0.141891258982636	0.141891258982636	0.489155877940987	0.66429446632307	0.759326124101318	-6.82364140314396	FALSE	2	Q9NVD7	Alpha-parvin (Actopaxin) (CH-ILKBP) (Calponin-like integrin-linked kinase-binding protein) (Matrix-remodeling-associated protein 2)	PARVA
Q9BUJ2	0.0341933878351618	0.0341933878351618	0.470343452911829	0.665861726912566	0.760586826138622	-7.04636875175753	FALSE	3	Q9BUJ2	Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Adenovirus early region 1B-associated protein 5) (E1B-55 kDa-associated protein 5) (E1B-AP5)	HNRNPUL1
O96008	-0.0481152635089492	-0.0481152635089492	-0.464710484234354	0.669516865096217	0.764229006987877	-7.04953591447938	FALSE	3	O96008	Mitochondrial import receptor subunit TOM40 homolog (Protein Haymaker) (Translocase of outer membrane 40 kDa subunit homolog) (p38.5)	TOMM40
Q8TAT6	-0.0358232224878527	-0.0358232224878527	-0.478337580712077	0.670989747446119	0.765376884621687	-6.83027654504859	FALSE	2	Q8TAT6	Nuclear protein localization protein 4 homolog (Protein NPL4)	NPLOC4
P27695	-0.0150351336186834	-0.0150351336186834	-0.461450376369964	0.671637600341528	0.765582734418527	-7.05135352642075	FALSE	3	P27695	DNA-(apurinic or apyrimidinic site) endonuclease (EC 3.1.11.2) (APEX nuclease) (APEN) (Apurinic-apyrimidinic endonuclease 1) (AP endonuclease 1) (APE-1) (REF-1) (Redox factor-1) [Cleaved into: DNA-(apurinic or apyrimidinic site) endonuclease, mitochondrial]	APEX1
Q9NZL9	0.0233502151546042	0.0233502151546042	0.452588813377801	0.677421645530372	0.771556898783231	-7.05623680667295	FALSE	3	Q9NZL9	Methionine adenosyltransferase 2 subunit beta (Methionine adenosyltransferase II beta) (MAT II beta) (Putative dTDP-4-keto-6-deoxy-D-glucose 4-reductase)	MAT2B
P51178	0.0688813142510668	0.0688813142510669	0.451978965095983	0.677820743192351	0.771556898783231	-7.05656977923738	FALSE	3	P51178	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-1) (Phospholipase C-III) (PLC-III) (Phospholipase C-delta-1) (PLC-delta-1)	PLCD1
P12235	0.0244620152156855	0.0244620152156855	0.448912475518547	0.679829541991622	0.77330610401547	-7.05823800463255	FALSE	3	P12235	ADP/ATP translocase 1 (ADP,ATP carrier protein 1) (ADP,ATP carrier protein, heart/skeletal muscle isoform T1) (Adenine nucleotide translocator 1) (ANT 1) (Solute carrier family 25 member 4)	SLC25A4
Q14498	0.0149850822330823	0.0149850822330823	0.448060280773547	0.680388396453737	0.773404714358932	-7.0586998182232	FALSE	3	Q14498	RNA-binding protein 39 (CAPER alpha) (CAPERalpha) (Hepatocellular carcinoma protein 1) (RNA-binding motif protein 39) (RNA-binding region-containing protein 2) (Splicing factor HCC1)	RBM39
O14737	0.0229456502600937	0.0229456502600937	0.443658687015297	0.683279009014034	0.776151884025651	-7.06107262902542	FALSE	3	O14737	Programmed cell death protein 5 (TF-1 cell apoptosis-related protein 19) (Protein TFAR19)	PDCD5
H7BXG7	-0.0325186819692687	-0.0325186819692687	-0.439613150530496	0.685941858596065	0.778561019515862	-7.06323503951063	FALSE	3	H7BXG7	Protein transport protein Sec31A (SEC31-like protein 1) (SEC31-related protein A)	SEC31A
O75531	0.0142249573929465	0.0142249573929465	0.438993104815714	0.686350495836938	0.778561019515862	-7.06356489886746	FALSE	3	O75531	Barrier-to-autointegration factor (Breakpoint cluster region protein 1) [Cleaved into: Barrier-to-autointegration factor, N-terminally processed]	BANF1
A0A5F9ZHM4	0.0140081790195849	0.0140081790195849	0.434321129050261	0.68943388144176	0.780976969434027	-7.06603693758166	FALSE	3	A0A5F9ZHM4	L-lactate dehydrogenase (EC 1.1.1.27)	LDHB
P55265	0.0160100423163171	0.0160100423163171	0.433237581281362	0.690150089017202	0.781247992957966	-7.06660687594422	FALSE	3	P55265	Double-stranded RNA-specific adenosine deaminase (DRADA) (EC 3.5.4.37) (136 kDa double-stranded RNA-binding protein) (p136) (Interferon-inducible protein 4) (IFI-4) (K88DSRBP)	ADAR
Q13867	-0.0174030769318027	-0.0174030769318027	-0.428221287025594	0.693471114143367	0.783925396637831	-7.06922873824445	FALSE	3	Q13867	Bleomycin hydrolase (BH) (BLM hydrolase) (BMH) (EC 3.4.22.40)	BLMH
Q5LJA5	0.0398402645317911	0.0398402645317911	0.476945343564651	0.693472466256543	0.783925396637831	-6.46659654138573	FALSE	1	Q5LJA5	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	UCHL5
P54687	-0.0168856759899436	-0.0168856759899436	-0.425726128674835	0.695126281088497	0.784761681785522	-7.07052264689452	FALSE	3	P54687	Branched-chain-amino-acid aminotransferase, cytosolic (BCAT(c)) (EC 2.6.1.42) (Protein ECA39)	BCAT1
O15144	0.0147920884548689	0.0147920884548689	0.425153120820658	0.695506690584331	0.784761681785522	-7.07081882845604	FALSE	3	O15144	Actin-related protein 2/3 complex subunit 2 (Arp2/3 complex 34 kDa subunit) (p34-ARC)	ARPC2
P27797	-0.0205590446145377	-0.0205590446145377	-0.424285659194875	0.696082798126905	0.784761681785522	-7.07126652571944	FALSE	3	P27797	Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60) (ERp60) (HACBP) (grp60)	CALR
P13073	0.0210993855038245	0.0210993855038245	0.424216640147157	0.696128646907426	0.784761681785522	-7.07130211106765	FALSE	3	P13073	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial (Cytochrome c oxidase polypeptide IV) (Cytochrome c oxidase subunit IV isoform 1) (COX IV-1)	COX4I1
G3V1D3	-0.0274361979176162	-0.0274361979176162	-0.423144476632989	0.69684108688703	0.785024553178099	-7.07185423443072	FALSE	3	G3V1D3	Dipeptidyl peptidase 3 (EC 3.4.14.4) (Dipeptidyl aminopeptidase III) (Dipeptidyl peptidase III)	DPP3
Q9UBE0	-0.0142009544796079	-0.0142009544796079	-0.420543183811301	0.698571257114679	0.786432796669309	-7.07318855918978	FALSE	3	Q9UBE0	SUMO-activating enzyme subunit 1 (Ubiquitin-like 1-activating enzyme E1A) [Cleaved into: SUMO-activating enzyme subunit 1, N-terminally processed]	SAE1
Q5JRI1	-0.0552649779303473	-0.0552649779303473	-0.417947891316403	0.700299745866387	0.787837214099685	-7.07451239671681	FALSE	3	Q5JRI1	Serine and arginine rich splicing factor 10	SRSF10
P46109	0.0341392050451567	0.0341392050451567	0.405968494015901	0.70830775017102	0.796299310075587	-7.08052667895177	FALSE	3	P46109	Crk-like protein	CRKL
J3KTL2	-0.0159174084983606	-0.0159174084983606	-0.401708461118823	0.711167112758607	0.798490534366002	-7.08262710838291	FALSE	3	J3KTL2	Serine/arginine-rich splicing factor 1 (Splicing factor, arginine/serine-rich 1)	SRSF1
Q8WXX5	0.019596593501155	0.019596593501155	0.401612189312587	0.711231800757018	0.798490534366002	-7.08267434241629	FALSE	3	Q8WXX5	DnaJ homolog subfamily C member 9 (HDJC9) (DnaJ protein SB73)	DNAJC9
Q9Y512	-0.0257839912800359	-0.0257839912800359	-0.399934596046092	0.712359520388345	0.798551706868755	-7.08349576619468	FALSE	3	Q9Y512	Sorting and assembly machinery component 50 homolog (Transformation-related gene 3 protein) (TRG-3)	SAMM50
A0A2R8YD50	0.0155024998344986	0.0155024998344986	0.398811736477504	0.713114854301369	0.798551706868755	-7.08404381551006	FALSE	3	A0A2R8YD50	Hydroxysteroid 17-beta dehydrogenase 4	HSD17B4
H3BUX2	-0.0140732164207325	-0.0140732164207325	-0.398637493233913	0.713232102909265	0.798551706868755	-7.08412873474201	FALSE	3	H3BUX2	Cytochrome b5 type B	CYB5B
P06733	-0.0136873809753142	-0.0136873809753142	-0.398631176602181	0.713236353570811	0.798551706868755	-7.08413181258108	FALSE	3	P06733	Alpha-enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (C-myc promoter-binding protein) (Enolase 1) (MBP-1) (MPB-1) (Non-neural enolase) (NNE) (Phosphopyruvate hydratase) (Plasminogen-binding protein)	ENO1
Q9ULC4	-0.0280902368750748	-0.0280902368750748	-0.410458265870777	0.713992971287309	0.798852791645227	-6.86902925601112	FALSE	2	Q9ULC4	Malignant T-cell-amplified sequence 1 (MCT-1) (Multiple copies T-cell malignancies)	MCTS1
P98179	-0.0394283942840318	-0.0394283942840318	-0.390806132492072	0.718512132235178	0.80336032259469	-7.08791039546795	FALSE	3	P98179	RNA-binding protein 3 (RNA-binding motif protein 3) (RNPL)	RBM3
A0A0R4J2E8	-0.0123337216556721	-0.0123337216556721	-0.38890997697594	0.71979356037279	0.803821728636757	-7.08881569426562	FALSE	3	A0A0R4J2E8	Matrin-3	MATR3
Q13907	0.0133576149371743	0.0133576149371743	0.388429279038566	0.720118602871971	0.803821728636757	-7.08904455694769	FALSE	3	Q13907	Isopentenyl-diphosphate Delta-isomerase 1 (EC 5.3.3.2) (Isopentenyl pyrophosphate isomerase 1) (IPP isomerase 1) (IPPI1)	IDI1
O43813	0.0192291209690985	0.0192291209690985	0.400566772366504	0.72039700710547	0.803821728636757	-6.87424860543873	FALSE	2	O43813	Glutathione S-transferase LANCL1 (EC 2.5.1.18) (40 kDa erythrocyte membrane protein) (p40) (LanC-like protein 1)	LANCL1
P28838	0.0370583815378592	0.0370583815378592	0.383466487994509	0.723478745935721	0.80671081405222	-7.09139217851637	FALSE	3	P28838	Cytosol aminopeptidase (EC 3.4.11.1) (Cysteinylglycine-S-conjugate dipeptidase) (EC 3.4.13.23) (Leucine aminopeptidase 3) (LAP-3) (Leucyl aminopeptidase) (Peptidase S) (Proline aminopeptidase) (EC 3.4.11.5) (Prolyl aminopeptidase)	LAP3
Q96I24	0.0902624300385178	0.0902624300385178	0.379672244893433	0.726053034523955	0.808651469127648	-7.09316830696789	FALSE	3	Q96I24	Far upstream element-binding protein 3 (FUSE-binding protein 3)	FUBP3
Q6DKJ4	0.0253896951689752	0.0253896951689752	0.379435314605863	0.726213937502683	0.808651469127648	-7.09327867763235	FALSE	3	Q6DKJ4	Nucleoredoxin (EC 1.8.1.8)	NXN
O60884	0.0285298077386892	0.0285298077386892	0.378719419416964	0.726700221340597	0.808651469127648	-7.09361178199006	FALSE	3	O60884	DnaJ homolog subfamily A member 2 (Cell cycle progression restoration gene 3 protein) (Dnj3) (Dj3) (HIRA-interacting protein 4) (Renal carcinoma antigen NY-REN-14)	DNAJA2
